SG_UF;CD_CARGO;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;SG_PARTIDO
MG;7;DEPUTADO ESTADUAL;130002533536;35022;MARTA LANCA;DEMOCRATA
MG;7;DEPUTADO ESTADUAL;130002533500;35443;SABRINA CRISTINA;DEMOCRATA
MG;7;DEPUTADO ESTADUAL;130002533519;35193;GUILHERME BOMBEIRO;DEMOCRATA
MG;7;DEPUTADO ESTADUAL;130002533533;35040;SANDRINHA;DEMOCRATA
MG;7;DEPUTADO ESTADUAL;130002533510;35100;DR ROBSON AUGUSTO;DEMOCRATA
MG;7;DEPUTADO ESTADUAL;130002539880;10100;CHARLES SANTOS;REPUBLICANOS
MG;7;DEPUTADO ESTADUAL;130002552319;10008;LILIAN ENFERMEIRA;REPUBLICANOS
MG;7;DEPUTADO ESTADUAL;130002539897;10345;AMANDA BONTEMPO;REPUBLICANOS
MG;7;DEPUTADO ESTADUAL;130002539902;10707;MARCOS FROIS;REPUBLICANOS
MG;7;DEPUTADO ESTADUAL;130002539905;10123;CARLOS HENRIQUE;REPUBLICANOS
MG;7;DEPUTADO ESTADUAL;130002539889;10115;FABIANA GOULART PSICOLOGA;REPUBLICANOS
MG;7;DEPUTADO ESTADUAL;130002539887;10999;SAMPAIO;REPUBLICANOS
MG;7;DEPUTADO ESTADUAL;130002542062;22022;MARLI RIBEIRO;PL
MG;7;DEPUTADO ESTADUAL;130002542049;22555;IVSON GOMES;PL
MG;7;DEPUTADO ESTADUAL;130002542112;22310;SIRLENE GODINHO;PL
MG;7;DEPUTADO ESTADUAL;130002542073;22107;LAERTE STRADA;PL
MG;7;DEPUTADO ESTADUAL;130002542105;22260;DR. ROGERIO LEAL;PL
MG;7;DEPUTADO ESTADUAL;130002542071;22777;CHIARA BIONDINI;PL
MG;7;DEPUTADO ESTADUAL;130002540019;12910;JONAS PEDREIRO;PDT
MG;7;DEPUTADO ESTADUAL;130002540051;12222;ERIADNA RUAS;PDT
MG;7;DEPUTADO ESTADUAL;130002540070;12056;DR FERNANDO BONDOSO;PDT
MG;7;DEPUTADO ESTADUAL;130002540028;12333;FALA LUIZ;PDT
MG;7;DEPUTADO ESTADUAL;130002540010;12345;BRUNO MIRANDA;PDT
MG;7;DEPUTADO ESTADUAL;130002540035;12020;MARCELO MAGNO RIBEIRO;PDT
MG;7;DEPUTADO ESTADUAL;130002544420;14001;JOSE AREAL;MISSÃO
MG;7;DEPUTADO ESTADUAL;130002544421;14555;GUILHERME RESENDE;MISSÃO
MG;7;DEPUTADO ESTADUAL;130002544416;14270;PAULO LEAL;MISSÃO
MG;7;DEPUTADO ESTADUAL;130002549951;55222;ISMAR MARAO;PSD
MG;7;DEPUTADO ESTADUAL;130002549943;55675;ROSE MICCRONI;PSD
MG;7;DEPUTADO ESTADUAL;130002549949;55789;DUARTE;PSD
MG;7;DEPUTADO ESTADUAL;130002549948;55555;DELEGADO CHRISTIANO XAVIER;PSD
MG;7;DEPUTADO ESTADUAL;130002549966;55123;DOUTOR WILSON BATISTA;PSD
MG;7;DEPUTADO ESTADUAL;130002542788;44567;JULIANA MATIAS;UNIÃO
MG;7;DEPUTADO ESTADUAL;130002542787;11195;HERCULES PINHEIRO;PP
MG;7;DEPUTADO ESTADUAL;130002542802;44678;JUNINHO FRAGA;UNIÃO
MG;7;DEPUTADO ESTADUAL;130002550123;15600;DRA LISETE BEATRIZ;MDB
MG;7;DEPUTADO ESTADUAL;130002542753;11111;ZE GUILHERME;PP
MG;7;DEPUTADO ESTADUAL;130002553631;15800;DALTON PESSOA;MDB
MG;7;DEPUTADO ESTADUAL;130002542782;11789;NAYARA ROCHA;PP
MG;7;DEPUTADO ESTADUAL;130002550119;15130;ANDREIA GOMES;MDB
MG;7;DEPUTADO ESTADUAL;130002550148;15620;CHARLES CARDOSO;MDB
MG;7;DEPUTADO ESTADUAL;130002550141;15456;ADILSON PE DE CHUMBO;MDB
MG;7;DEPUTADO ESTADUAL;130002532923;25321;MATEUS DA LESTE;PRD
MG;7;DEPUTADO ESTADUAL;130002532941;25123;FERNANDO BRENO;PRD
MG;7;DEPUTADO ESTADUAL;130002532937;25250;PASTOR DIVINO PEREIRA;PRD
MG;7;DEPUTADO ESTADUAL;130002550179;77177;VERA SARAIVA;SOLIDARIEDADE
MG;7;DEPUTADO ESTADUAL;130002532934;25234;DRA. MARCIA;PRD
MG;7;DEPUTADO ESTADUAL;130002533220;77250;BISPA CLAUDIA;SOLIDARIEDADE
MG;7;DEPUTADO ESTADUAL;130002532949;25100;DOUTOR WILL SANTOS NAP;PRD
MG;7;DEPUTADO ESTADUAL;130002551778;36210;ALEXANDRA ASSISTENTE SOCIAL;AGIR
MG;7;DEPUTADO ESTADUAL;130002551752;36360;VERON GUILHERME;AGIR
MG;7;DEPUTADO ESTADUAL;130002551759;36888;JO MOREIRA;AGIR
MG;7;DEPUTADO ESTADUAL;130002551760;36070;DR. ADEMIR CAMILO;AGIR
MG;7;DEPUTADO ESTADUAL;130002551771;36020;WILIAN FARIA;AGIR
MG;7;DEPUTADO ESTADUAL;130002551783;36135;TONINHO REAL;AGIR
MG;7;DEPUTADO ESTADUAL;130002551742;36013;FRED COUTO;AGIR
MG;7;DEPUTADO ESTADUAL;130002543637;40237;MARCELO RODRIGUES;PSB
MG;7;DEPUTADO ESTADUAL;130002543655;40140;MAICO GRACINHA CHAMA CHAMA;PSB
MG;7;DEPUTADO ESTADUAL;130002543633;40027;DANIEL DO IRINEU;PSB
MG;7;DEPUTADO ESTADUAL;130002534530;30001;PROFESSOR ALIPIO POLICARPO;NOVO
MG;7;DEPUTADO ESTADUAL;130002534534;30266;LAIS DRUMOND;NOVO
MG;7;DEPUTADO ESTADUAL;130002534524;30747;BRUNO CASTRO;NOVO
MG;7;DEPUTADO ESTADUAL;130002534507;30009;DR. GUILHERME VIKTOR PAOLUCCI;NOVO
MG;7;DEPUTADO ESTADUAL;130002534548;30530;SIMONE MELO;NOVO
MG;7;DEPUTADO ESTADUAL;130002534547;30381;JOSE AMIGAO;NOVO
MG;7;DEPUTADO ESTADUAL;130002534517;30028;DEBORAH SOUZA;NOVO
MG;7;DEPUTADO ESTADUAL;130002534552;30250;KARINA LIMA;NOVO
MG;7;DEPUTADO ESTADUAL;130002534531;30678;ELISEU BOMFA;NOVO
MG;7;DEPUTADO ESTADUAL;130002534523;30300;DANI MENUCCI;NOVO
MG;7;DEPUTADO ESTADUAL;130002534542;30005;TATY FERY;NOVO
MG;7;DEPUTADO ESTADUAL;130002534503;30035;BRISA ALMEIDA;NOVO
MG;7;DEPUTADO ESTADUAL;130002534579;30800;PROFESSOR LACOMBE.;NOVO
MG;7;DEPUTADO ESTADUAL;130002534538;30888;ADAN GODTFREDSEN;NOVO
MG;7;DEPUTADO ESTADUAL;130002548744;20555;GEORGIA MENDONCA;PODE
MG;7;DEPUTADO ESTADUAL;130002548753;20522;WESLEY DO RESGATE;PODE
MG;7;DEPUTADO ESTADUAL;130002544395;70077;EDIMEIA DA LANCHONETE;AVANTE
MG;7;DEPUTADO ESTADUAL;130002544405;70606;ADEMAR CAMERINO;AVANTE
MG;7;DEPUTADO ESTADUAL;130002548708;20121;ELLEN SILVERIO;PODE
MG;7;DEPUTADO ESTADUAL;130002548759;20127;SARITA SALLES;PODE
MG;7;DEPUTADO ESTADUAL;130002548760;20700;BALBINO DA AMBULANCIA;PODE
MG;7;DEPUTADO ESTADUAL;130002548726;20444;ARIMATEIA O FURACAO DE MINAS;PODE
MG;7;DEPUTADO ESTADUAL;130002548721;20157;JOSE RENATO - O BENCAO;PODE
MG;7;DEPUTADO ESTADUAL;130002548725;20775;JULIANA NORMAND;PODE
MG;7;DEPUTADO ESTADUAL;130002544398;70420;BAIANO DAS ANTENAS;AVANTE
MG;7;DEPUTADO ESTADUAL;130002548716;20000;FLAVIA BORJA;PODE
MG;7;DEPUTADO ESTADUAL;130002544124;70025;JOANA D ARC DO SOCIAL;AVANTE
MG;7;DEPUTADO ESTADUAL;130002548712;20227;FERNANDO RIBEIRO;PODE
MG;7;DEPUTADO ESTADUAL;130002547940;20135;VANESSA DO MILA;PODE
MG;7;DEPUTADO ESTADUAL;130002540612;45777;FERNANDA CIOLFI;PSDB
MG;7;DEPUTADO ESTADUAL;130002539924;45126;BRENO CHULA;PSDB
MG;7;DEPUTADO ESTADUAL;130002539919;45555;DR. PAULO CELIO;PSDB
MG;7;DEPUTADO ESTADUAL;130002540599;45001;DAMIAO;PSDB
MG;7;DEPUTADO ESTADUAL;130002539916;45535;FATIMA APARECIDA DE ARAUJO;PSDB
MG;7;DEPUTADO ESTADUAL;130002539918;45007;EVANDRO ALVES;PSDB
MG;7;DEPUTADO ESTADUAL;130002540613;45222;TIA ZENI;PSDB
MG;7;DEPUTADO ESTADUAL;130002552411;33366;NETO TANNUS;MOBILIZA
MG;7;DEPUTADO ESTADUAL;130002552429;33100;JULIO ANDRE;MOBILIZA
MG;7;DEPUTADO ESTADUAL;130002553024;33017;PAULA PATRIOTA;MOBILIZA
MG;7;DEPUTADO ESTADUAL;130002552407;33125;PEDRO PAULO;MOBILIZA
MG;7;DEPUTADO ESTADUAL;130002552432;33180;JOSE CARLOS CAMINHONEIRO;MOBILIZA
MG;7;DEPUTADO ESTADUAL;130002552427;33190;MEIRELES LUTADOR;MOBILIZA
MG;7;DEPUTADO ESTADUAL;130002552437;33911;CARLOS LIMA;MOBILIZA
MG;7;DEPUTADO ESTADUAL;130002552438;33044;JOAO DA CRUZ;MOBILIZA
MG;4;VICE-GOVERNADOR;130002547875;80;RENATO CAMPOS;UP
MG;4;VICE-GOVERNADOR;130002549558;15;MARIA HELENA;MDB
MG;4;VICE-GOVERNADOR;130002546803;16;PROF. DIANA DE CASSIA;PSTU
MG;5;SENADOR;130002552299;150;MANOEL CARVALHO;MDB
MG;10;2º SUPLENTE;130002545591;555;ILCE ROCHA;PSD
MG;10;2º SUPLENTE;130002554334;456;MARCELO HERINGER;PDT
MG;10;2º SUPLENTE;130002554243;123;BRUNA D ANGELA;PDT
MG;10;2º SUPLENTE;130002553855;123;ROBSON DUTRA;PDT
MG;3;GOVERNADOR;130002539775;12;ALEXANDRE KALIL;PDT
MG;3;GOVERNADOR;130002552308;29;HENRIQUE AREAS;PCO
MG;9;1º SUPLENTE;130002547886;800;KAREN GRACIELLA;UP
MG;9;1º SUPLENTE;130002551926;161;ANDREA CARLA;PSTU
MG;10;2º SUPLENTE;130002553352;456;ANTONIO DIVINO;PSDB
MG;9;1º SUPLENTE;130002553353;456;ZELINHO;PSDB
MG;6;DEPUTADO FEDERAL;130002543704;4036;RAQUELINE BALBINA;PSB
MG;6;DEPUTADO FEDERAL;130002543705;4022;MILTAO OFICIAL;PSB
MG;6;DEPUTADO FEDERAL;130002543716;4079;DRA. KELLY FERREIRA;PSB
MG;6;DEPUTADO FEDERAL;130002543708;4055;NEIDER MOREIRA;PSB
MG;6;DEPUTADO FEDERAL;130002547921;1566;ROGERIO SUINO;MDB
MG;6;DEPUTADO FEDERAL;130002547923;1502;ZACARIAS PIVA;MDB
MG;6;DEPUTADO FEDERAL;130002547909;1511;GILBERTO REZENDE;MDB
MG;6;DEPUTADO FEDERAL;130002547892;1530;EDUARDO FRANCISCO;MDB
MG;6;DEPUTADO FEDERAL;130002553606;1532;EDGARD RODRIGUES;MDB
MG;6;DEPUTADO FEDERAL;130002547933;1580;GABRIELA ANANDA;MDB
MG;6;DEPUTADO FEDERAL;130002547906;1507;DARCI TAVARES;MDB
MG;6;DEPUTADO FEDERAL;130002547893;1555;LOIDE GONCALVES;MDB
MG;6;DEPUTADO FEDERAL;130002547908;1515;PAULO BRANT;MDB
MG;6;DEPUTADO FEDERAL;130002547907;1551;DORILEIA DA SAUDE;MDB
MG;6;DEPUTADO FEDERAL;130002547919;1541;SHILMA NUNES;MDB
MG;6;DEPUTADO FEDERAL;130002547922;1512;MILTON CRUZ JR;MDB
MG;6;DEPUTADO FEDERAL;130002547918;1527;JOAO FEDERAL;MDB
MG;6;DEPUTADO FEDERAL;130002553610;1545;ANANIAS CAMELO;MDB
MG;6;DEPUTADO FEDERAL;130002547890;1500;ALINE RISI;MDB
MG;6;DEPUTADO FEDERAL;130002534483;3070;AILTON DO SUMARE;NOVO
MG;6;DEPUTADO FEDERAL;130002534497;3055;MATHEUS BIANCARDINE;NOVO
MG;6;DEPUTADO FEDERAL;130002534471;3025;JACQUE SILVA;NOVO
MG;6;DEPUTADO FEDERAL;130002534502;3063;LOURDINHA CORRETORA;NOVO
MG;6;DEPUTADO FEDERAL;130002534433;3052;CRISTINA MUNDIM;NOVO
MG;6;DEPUTADO FEDERAL;130002553045;3360;RONALDO FERRO NOVO;MOBILIZA
MG;6;DEPUTADO FEDERAL;130002553044;3394;PASTORA RUTE;MOBILIZA
MG;6;DEPUTADO FEDERAL;130002534487;3077;PASTOR FLAVIO;NOVO
MG;6;DEPUTADO FEDERAL;130002553038;3330;DR. JOMAR GAVIAO;MOBILIZA
MG;6;DEPUTADO FEDERAL;130002545577;5510;WELITON PRADO;PSD
MG;6;DEPUTADO FEDERAL;130002545579;5575;SEMIA ABBOUD;PSD
MG;6;DEPUTADO FEDERAL;130002545560;5545;DIOGO HENRIQUE;PSD
MG;6;DEPUTADO FEDERAL;130002545574;5522;DR. THEO;PSD
MG;6;DEPUTADO FEDERAL;130002545589;5521;JOANA NEVES;PSD
MG;6;DEPUTADO FEDERAL;130002545564;5566;PROFESSOR ALEXANDRE SANTOS;PSD
MG;6;DEPUTADO FEDERAL;130002545583;5550;NETE DO SALAO VERSATIL;PSD
MG;6;DEPUTADO FEDERAL;130002545587;5518;PASTOR JULIO CESAR;PSD
MG;6;DEPUTADO FEDERAL;130002545568;5501;NATALIA DA CAUSA ANIMAL;PSD
MG;6;DEPUTADO FEDERAL;130002543110;7001;DJ MARCELO MATTOS;AVANTE
MG;6;DEPUTADO FEDERAL;130002543625;7015;EBIM SO VITORIA;AVANTE
MG;6;DEPUTADO FEDERAL;130002543630;7081;DR. RAFAEL TERRA;AVANTE
MG;6;DEPUTADO FEDERAL;130002543604;7020;CLEBER CORREA DA TV;AVANTE
MG;6;DEPUTADO FEDERAL;130002543109;7050;JUNINHO LOS HERMANOS;AVANTE
MG;6;DEPUTADO FEDERAL;130002543596;7099;PROFESSOR EMERSON;AVANTE
MG;6;DEPUTADO FEDERAL;130002544821;7090;MUCIDA;AVANTE
MG;6;DEPUTADO FEDERAL;130002533233;2550;MARCELIA CARVALHO;PRD
MG;6;DEPUTADO FEDERAL;130002533263;7720;TATA BRACHO;SOLIDARIEDADE
MG;6;DEPUTADO FEDERAL;130002533231;2520;MARISTELA DUTRA;PRD
MG;6;DEPUTADO FEDERAL;130002533248;7712;ADRIANA DESPACHANTE;SOLIDARIEDADE
MG;6;DEPUTADO FEDERAL;130002533232;7733;ROSANA VIOL;SOLIDARIEDADE
MG;6;DEPUTADO FEDERAL;130002533254;2552;LEO MULATA;PRD
MG;6;DEPUTADO FEDERAL;130002533238;7711;RUDSON PAIXAO;SOLIDARIEDADE
MG;6;DEPUTADO FEDERAL;130002533241;2551;ADENY BOTELHO;PRD
MG;6;DEPUTADO FEDERAL;130002550165;7744;ZE MARIA DO 4 ESTACOES;SOLIDARIEDADE
MG;6;DEPUTADO FEDERAL;130002538283;1262;XICA DA SILVA;PDT
MG;6;DEPUTADO FEDERAL;130002538255;1236;PERITO LECOQ;PDT
MG;6;DEPUTADO FEDERAL;130002538292;1211;RICARDO MARUM;PDT
MG;6;DEPUTADO FEDERAL;130002538261;1200;ALEX AMARAL;PDT
MG;6;DEPUTADO FEDERAL;130002541997;2226;CARLA ANDRADE;PL
MG;6;DEPUTADO FEDERAL;130002542029;2214;MARLISE BARROSO;PL
MG;6;DEPUTADO FEDERAL;130002542009;2282;ANIELE FONSECA;PL
MG;6;DEPUTADO FEDERAL;130002542023;2201;SIMONIA MAGALHAES;PL
MG;6;DEPUTADO FEDERAL;130002542028;2217;NEIDE MODAS;PL
MG;6;DEPUTADO FEDERAL;130002539847;4520;CAIO HEITOR;PSDB
MG;6;DEPUTADO FEDERAL;130002542037;2235;SERGIO AZEVEDO;PL
MG;6;DEPUTADO FEDERAL;130002541996;2210;MAURICIO DO VOLEI;PL
MG;6;DEPUTADO FEDERAL;130002542013;2231;CLEUSA LARA;PL
MG;6;DEPUTADO FEDERAL;130002539838;4544;COSME DA SAUDE;PSDB
MG;6;DEPUTADO FEDERAL;130002539874;4505;GILVAN MASFERRER;PSDB
MG;6;DEPUTADO FEDERAL;130002539844;4580;DR. SERGIO BENTO;PSDB
MG;6;DEPUTADO FEDERAL;130002542026;2222;NIKOLAS FERREIRA;PL
MG;6;DEPUTADO FEDERAL;130002539865;2312;EDUARDO SANTOS LOCUTOR;CIDADANIA
MG;6;DEPUTADO FEDERAL;130002548792;2014;JACKSON LIDERANCA;PODE
MG;6;DEPUTADO FEDERAL;130002548812;2091;LUCAS GUIMARAES;PODE
MG;6;DEPUTADO FEDERAL;130002548796;2030;FRANCO CARTAFINA;PODE
MG;6;DEPUTADO FEDERAL;130002548803;2061;TADEU SENA;PODE
MG;6;DEPUTADO FEDERAL;130002548809;2035;YERKIS JOGADOR;PODE
MG;6;DEPUTADO FEDERAL;130002548816;2008;RENATA COUTO  A VOZ DA SAUDE ;PODE
MG;6;DEPUTADO FEDERAL;130002535317;1312;REGINALDO LOPES;PT
MG;6;DEPUTADO FEDERAL;130002535287;4377;FABIANO MORETI;PV
MG;6;DEPUTADO FEDERAL;130002535278;4388;LIDIANE BRASIL;PV
MG;6;DEPUTADO FEDERAL;130002535305;4343;HELEN SOARES;PV
MG;6;DEPUTADO FEDERAL;130002535296;4300;DR. ANTONIO;PV
MG;6;DEPUTADO FEDERAL;130002535307;1362;IRNAC VALADARES;PT
MG;6;DEPUTADO FEDERAL;130002539725;1850;DEGUIMAR DO BETHANIA;REDE
MG;6;DEPUTADO FEDERAL;130002538962;1808;CLEBER DA CAIXA;REDE
MG;6;DEPUTADO FEDERAL;130002539716;1851;ADAUTO CARTEIRO;REDE
MG;6;DEPUTADO FEDERAL;130002551259;2712;MARIA DAS GRACAS;DC
MG;6;DEPUTADO FEDERAL;130002544435;1413;SGT FERNANDO;MISSÃO
MG;6;DEPUTADO FEDERAL;130002544440;1477;ROGERIO HENRIQUE;MISSÃO
MG;6;DEPUTADO FEDERAL;130002542721;4470;RICARDO OLIVEIRA;UNIÃO
MG;6;DEPUTADO FEDERAL;130002542738;4445;RAFAEL SIMOES;UNIÃO
MG;6;DEPUTADO FEDERAL;130002542736;4490;SILVA BRASIL;UNIÃO
MG;6;DEPUTADO FEDERAL;130002542713;4480;ANDREA MACHADO;UNIÃO
MG;6;DEPUTADO FEDERAL;130002542716;4455;IGOR TIMO;UNIÃO
MG;6;DEPUTADO FEDERAL;130002542725;1144;PROFESSORA LEILA;PP
MG;6;DEPUTADO FEDERAL;130002542711;1131;VINICIUS DE RESENDE;PP
MG;6;DEPUTADO FEDERAL;130002542739;4405;CONCEICAO ARRUDA;UNIÃO
MG;6;DEPUTADO FEDERAL;130002542731;1188;CLARIANE SILVEIRA;PP
MG;6;DEPUTADO FEDERAL;130002537186;1055;NATALIA;REPUBLICANOS
MG;6;DEPUTADO FEDERAL;130002537188;1069;INSPETOR MAURO CHAVES;REPUBLICANOS
MG;6;DEPUTADO FEDERAL;130002552317;1085;IARA ROSA DARC;REPUBLICANOS
MG;6;DEPUTADO FEDERAL;130002537209;1009;DALMO PEREIRA;REPUBLICANOS
MG;7;DEPUTADO ESTADUAL;130002535378;43333;MARIO HENRIQUE CAIXA;PV
MG;7;DEPUTADO ESTADUAL;130002535380;13913;DR. ESDRAS;PT
MG;7;DEPUTADO ESTADUAL;130002535325;13139;MARQUINHO LEMOS;PT
MG;7;DEPUTADO ESTADUAL;130002535358;43000;SINARA CAMPOS;PV
MG;7;DEPUTADO ESTADUAL;130002535344;65065;EDMAR BRANCO;PCDOB
MG;7;DEPUTADO ESTADUAL;130002535377;13121;PROF. PAULO VELOSO;PT
MG;7;DEPUTADO ESTADUAL;130002535376;13789;RICARDO CAMPOS;PT
MG;7;DEPUTADO ESTADUAL;130002535386;13023;DR. IGINO;PT
MG;7;DEPUTADO ESTADUAL;130002533522;35123;JOAO JUNIOR;DEMOCRATA
MG;7;DEPUTADO ESTADUAL;130002533506;35595;JESSICA MAXIMO;DEMOCRATA
MG;7;DEPUTADO ESTADUAL;130002533524;35122;TEN TEOTONIO;DEMOCRATA
MG;7;DEPUTADO ESTADUAL;130002533511;35107;CARLOS WILLIAN;DEMOCRATA
MG;7;DEPUTADO ESTADUAL;130002533493;35555;IVAN BORGATTI;DEMOCRATA
MG;7;DEPUTADO ESTADUAL;130002539898;10662;RICARDO PE NO CHAO;REPUBLICANOS
MG;7;DEPUTADO ESTADUAL;130002541305;21180;JESSICA CARVALHO;PCB
MG;7;DEPUTADO ESTADUAL;130002539884;10800;MAURO TRAMONTE;REPUBLICANOS
MG;7;DEPUTADO ESTADUAL;130002539893;10033;CORONEL PIASSI;REPUBLICANOS
MG;7;DEPUTADO ESTADUAL;130002539491;50036;PROFESSORA LUCIANA MATIAS;PSOL
MG;7;DEPUTADO ESTADUAL;130002539503;18123;GILSAO DA BALSA;REDE
MG;7;DEPUTADO ESTADUAL;130002539499;50111;JUHLIA SANTOS;PSOL
MG;7;DEPUTADO ESTADUAL;130002539520;18888;MARCELINA LIBERATO;REDE
MG;7;DEPUTADO ESTADUAL;130002542104;22225;AVERALDO  PICA-PAU;PL
MG;7;DEPUTADO ESTADUAL;130002542050;22622;ENFERMEIRO GUSTAVO ARANTES;PL
MG;7;DEPUTADO ESTADUAL;130002542061;22202;JUNIO OLIVEIRA;PL
MG;7;DEPUTADO ESTADUAL;130002542080;22000;AMANDA TEIXEIRA DIAS;PL
MG;7;DEPUTADO ESTADUAL;130002542095;22012;PELIZER;PL
MG;7;DEPUTADO ESTADUAL;130002542079;22221;ANDERSON LIMA;PL
MG;7;DEPUTADO ESTADUAL;130002542072;22500;CORONEL HENRIQUE;PL
MG;7;DEPUTADO ESTADUAL;130002542083;22922;DR. VIDIGAL;PL
MG;7;DEPUTADO ESTADUAL;130002542109;22122;SARGENTO RODRIGUES;PL
MG;7;DEPUTADO ESTADUAL;130002540050;12212;CHIQUINHO TOMAZ;PDT
MG;7;DEPUTADO ESTADUAL;130002540037;12010;WALISON COSTA;PDT
MG;7;DEPUTADO ESTADUAL;130002540026;12200;KENIA FERNANDES;PDT
MG;7;DEPUTADO ESTADUAL;130002540061;12340;PEDRO WILSON;PDT
MG;7;DEPUTADO ESTADUAL;130002540044;12170;EDIMAR FERREIRA;PDT
MG;7;DEPUTADO ESTADUAL;130002540047;12015;DOUGLAS DE PAULA;PDT
MG;7;DEPUTADO ESTADUAL;130002540042;12012;ROSI CAMPOLINA;PDT
MG;7;DEPUTADO ESTADUAL;130002540029;12013;VALERAO DA MASSA;PDT
MG;7;DEPUTADO ESTADUAL;130002540017;12122;JOYCE MENDES;PDT
MG;7;DEPUTADO ESTADUAL;130002549940;55000;GUSTAVO VALADARES;PSD
MG;7;DEPUTADO ESTADUAL;130002549963;55115;NEUZA DO OURO MINAS;PSD
MG;7;DEPUTADO ESTADUAL;130002549962;55035;IGOR TAVARES;PSD
MG;7;DEPUTADO ESTADUAL;130002549950;55333;DONA MARA;PSD
MG;7;DEPUTADO ESTADUAL;130002549959;55133;JOAO MAGALHAES;PSD
MG;7;DEPUTADO ESTADUAL;130002549945;55369;VERINHA PRETA;PSD
MG;7;DEPUTADO ESTADUAL;130002542786;11345;JANAINA AGAPE;PP
MG;7;DEPUTADO ESTADUAL;130002542800;11112;CATIA COSTA;PP
MG;7;DEPUTADO ESTADUAL;130002542793;44400;PATRICIA MOTA;UNIÃO
MG;7;DEPUTADO ESTADUAL;130002542811;44044;DR. PAULO;UNIÃO
MG;7;DEPUTADO ESTADUAL;130002542764;11025;VITORIO;PP
MG;7;DEPUTADO ESTADUAL;130002542792;44099;JESSICA MARA;UNIÃO
MG;7;DEPUTADO ESTADUAL;130002542810;11230;OSCAR TEIXEIRA;PP
MG;7;DEPUTADO ESTADUAL;130002542771;44600;DR. ALEX COSTA;UNIÃO
MG;7;DEPUTADO ESTADUAL;130002542813;11100;LUIZA DO HOSPITAL;PP
MG;7;DEPUTADO ESTADUAL;130002542806;11099;DR. OSAIR PE DE FERRO;PP
MG;7;DEPUTADO ESTADUAL;130002542791;11888;NANDAO DO RIACHO;PP
MG;7;DEPUTADO ESTADUAL;130002553630;15300;MAIRA CARLOS;MDB
MG;7;DEPUTADO ESTADUAL;130002553628;15891;PASTORA LUCINEIA;MDB
MG;7;DEPUTADO ESTADUAL;130002552318;44222;TIMOTEO FELIZARDO;UNIÃO
MG;7;DEPUTADO ESTADUAL;130002542809;44800;MIGUEL DA UBER;UNIÃO
MG;7;DEPUTADO ESTADUAL;130002542755;11023;FABIANA BYSTEP;PP
MG;7;DEPUTADO ESTADUAL;130002542758;44777;PROFESSOR WENDEL MESQUITA;UNIÃO
MG;7;DEPUTADO ESTADUAL;130002550160;15608;LUANA LOPES;MDB
MG;7;DEPUTADO ESTADUAL;130002550124;15455;CIDA DA FEIRA;MDB
MG;7;DEPUTADO ESTADUAL;130002550117;15142;MARIA CONSTANCA;MDB
MG;7;DEPUTADO ESTADUAL;130002550143;15222;CAROL DA VILA;MDB
MG;7;DEPUTADO ESTADUAL;130002550150;15150;SONINHA VIEIRA;MDB
MG;7;DEPUTADO ESTADUAL;130002532922;25900;LUCAS VALADAO;PRD
MG;7;DEPUTADO ESTADUAL;130002532951;25222;ROBERTO ANDRADE;PRD
MG;7;DEPUTADO ESTADUAL;130002533228;77100;DEYVISON DA ACOLHER SAUDE;SOLIDARIEDADE
MG;7;DEPUTADO ESTADUAL;130002532936;25235;DANIEL DO BEM;PRD
MG;7;DEPUTADO ESTADUAL;130002551754;36622;CARLOS MONTEIRO;AGIR
MG;7;DEPUTADO ESTADUAL;130002551753;36190;DR. ANTONIO CELIO JOPETIPE;AGIR
MG;7;DEPUTADO ESTADUAL;130002551495;36756;FABIO ZOI;AGIR
MG;7;DEPUTADO ESTADUAL;130002551743;36690;RAIMUNDINHO DA FARMACIA;AGIR
MG;7;DEPUTADO ESTADUAL;130002551749;36678;MIRIAN DA SAUDE;AGIR
MG;7;DEPUTADO ESTADUAL;130002551762;36111;WALTER MOURISSO;AGIR
MG;7;DEPUTADO ESTADUAL;130002543678;40700;RENATO LOFFI;PSB
MG;7;DEPUTADO ESTADUAL;130002543666;40224;CRISTIANO TCHU TCHU;PSB
MG;7;DEPUTADO ESTADUAL;130002543648;40555;CRISTINA GURGEL;PSB
MG;7;DEPUTADO ESTADUAL;130002543671;40711;LUCIA HELENA;PSB
MG;7;DEPUTADO ESTADUAL;130002554224;40031;GISLENE DIAS;PSB
MG;7;DEPUTADO ESTADUAL;130002543653;40258;PAULO MOTA;PSB
MG;7;DEPUTADO ESTADUAL;130002534511;30199;YVESDOMG;NOVO
MG;7;DEPUTADO ESTADUAL;130002534532;30100;RIVALDA PEREIRA;NOVO
MG;7;DEPUTADO ESTADUAL;130002534559;30789;ANGELO PIO;NOVO
MG;7;DEPUTADO ESTADUAL;130002534563;30099;WAGNER SUHADOLNIK;NOVO
MG;7;DEPUTADO ESTADUAL;130002534509;30078;CESAR GOMIDE;NOVO
MG;7;DEPUTADO ESTADUAL;130002534504;30019;PASTOR ROSIVALDO;NOVO
MG;7;DEPUTADO ESTADUAL;130002534514;30010;CARLOS ALVES NICK;NOVO
MG;7;DEPUTADO ESTADUAL;130002534539;30900;MESTRE TRANQUILO;NOVO
